1998868,'上海市贵州路113号','老北京炸酱面',31.236141,121.476112,150,0,25,18701836179,5,0,FALSE,1,FALSE,,
1998947,'上海市宝山区锦秋路809弄118号A6','卡浠亚面包咖啡蛋糕房(锦秋路店)',31.320341,121.384587,110,0,32,18217349330 13500572009,5,0,FALSE,1,FALSE,,
1999268,'浦东新区唐镇唐安路1036-1042号（双）1-2层','蜀悦渔乡（唐安店）',31.204132,121.65492,81,0,28,2158647769,3.5,0,FALSE,4,FALSE,,
1999653,'浦东新区康桥镇康桥路1576号','鸡公煲川夫烤鱼家常菜',31.167687,121.531658,64,0,39,13601977600 15900686728,4.8,0,FALSE,1,FALSE,,
2000014,'上海市闵行区虹中路388弄16号17幢100室','鸟屋日本料理',31.184547,121.383229,61,0,29,17317298773 17317298773 17317298773,4.1,0,FALSE,1,FALSE,,
2000205,'上海市嘉定区真南路4929号611室','清美美食商务套餐(海阳路店)',31.15477,121.49415,79,0,32,13564499786 13661649697 18201882636,5,0,FALSE,1,FALSE,,
2000517,'上海市闵行区梅陇镇罗阳路750弄16号103室','山东手工水饺爱情麻辣烫',31.120132,121.43975,79,0,30,13601978792,4.8,0,FALSE,1,FALSE,,
2001033,'上海市浦东新区园洲路64、66号','重庆小面',31.255262,121.615307,347,0,29,15050357354 15021568682,4.7,0,FALSE,1,FALSE,,
2001053,'花桥镇曹新路67-2号','大铁罐土菜馆（兆丰店）',31.291395,121.148034,360,0,35,18616143571 36639400,4.6,0,FALSE,1,FALSE,,
2001060,'上海市闵行区浦锦街道芦恒路196弄20号1层','风临坊黄焖鸡米饭',31.115081,121.494132,391,0,34,15800547970,4.5,0,FALSE,1,FALSE,,
2002044,'上海市虹口区万安路294号底层','马记海鲜烧烤(延长中路)',31.266693,121.445914,144,0,33,15618018508 13166355589,4.9,0,FALSE,1,FALSE,,
2002456,'上海市闵行区虹梅南路1005号内50幢-26室','北京饺子馆',31.123382,121.423873,168,0,35,15048585346 18516415671,5,0,FALSE,1,FALSE,,
2003303,'上海市宝山区大场镇聚丰园路9弄29号','阿木木桶饭',31.315532,121.386406,880,0,48,13564807781,4.7,0,FALSE,1,FALSE,,
2003456,'上海市嘉定区马陆镇嘉戩支路南首145号','兰州拉面（碧江路店）',31.006647,121.402946,154,0,30,13020288570,4.8,0,FALSE,1,FALSE,,
2003474,'上海市浦东新区惠南镇拱北路597号','黄焖鸡米饭（康沈路店）',31.111181,121.580032,38,0,40,13524272018,4.7,0,FALSE,1,FALSE,,
2004265,'上海市宝山区长临路959弄37号101室','爱尚工坊蛋糕店',31.324744,121.436168,53,0,36,15021468708,5,0,FALSE,1,FALSE,,
2004526,'上海市闵行区航北路219号1楼-1室','砂锅麻辣烫',31.17341089,121.355073,158,0,31,18301975761,4.8,0,FALSE,1,FALSE,,
2004651,'上海市静安区南京西路1913号','最佳笋友（静安店）',31.22097,121.442303,78,0,33,021-62578011,4.9,0,FALSE,1,FALSE,,
2005982,'上海市浦东新区唐镇路282号1层','兰州拉面',31.215187,121.648757,92,0,33,17765199994 13122780117,3.5,0,FALSE,1,FALSE,,
2006220,'上海市嘉定区江桥镇星华公路1635号','stretch pizza 天彩比萨',31.2795,121.211122,612,0,40,17721359623 17317673561,4.7,0,FALSE,1,FALSE,,
2006901,'上海市浦东新区平度路202号1楼','Creative炸鸡(平度路店)',31.256829,121.59122,324,0,38,15801786346 18205578285,5,0,FALSE,1,FALSE,,
2007818,'上海市嘉定区江桥镇金运路523号一楼（-2）','红烧牛肉面(封浜店)',31.272049,121.296725,200,0,24,18721105580 02159917771,5,0,FALSE,1,FALSE,,
2008227,'上海市闵行区虹桥镇莲花路2150弄23号101室底层','福建馄饨王',31.174303,121.390846,94,0,31,15216882257,5,0,FALSE,1,FALSE,,
2008497,'上海市宁海东路85号','同昌饭店（宁海东路店）',31.229791,121.483666,211,0,22,13917937987,4.4,0,FALSE,1,FALSE,,
2008537,'上海市长宁区虹桥路街道中山西路1257号A座南102.103室','托尼大叔韩国炸鸡',31.19250362,121.4192737,1102,0,48,15801942117 15618121869,5,0,FALSE,1,FALSE,,
2008643,'嘉定区菊园新区红石路639号一楼','蒋记麻辣烫（曹安公路店）',31.259101,121.34066,512,0,34,15021365729,4.5,0,FALSE,1,FALSE,,
2010056,'上海市虹口区新市南路764号102室','老香港蛋糕',31.282358,121.479274,122,0,32,15800742953,5,0,FALSE,1,FALSE,,
2010062,'上海市宝山区南东路219号-10-12','单县羊肉汤(罗南店)',31.388508,121.361758,119,0,34,17091315871,5,0,FALSE,1,FALSE,,
2010907,'上海市松江区九亭镇涞坊路1010号103、104-1室','永记粤菜馆(九亭店)',31.149596,121.305156,572,0,30,021-67817828,5,0,FALSE,1,FALSE,,
2011042,'上海市长宁区长宁路1018号地下二层B2-K10A室','Hi味花甲(中山公园龙之梦店)',31.21903,121.41652,601,0,22,13754961052,4.9,0,FALSE,1,FALSE,,
2011168,'上海市闵行区东川路2092号一层D2铺位','桂源铺（东川欧尚店）',31.014371,121.41956,455,0,21,17317681535 17602130173,4.9,0,FALSE,1,FALSE,,
