13286,'延庆路18弄1号底层','Echo寿司吧',31.234508,121.449127,222,0,38,62243719,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
13518,'共和新路2540号1层','阿生正宗桂林米粉',31.28165,121.451377,4709,0,39,13916083848 021-36333680,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
13572,'上海市静安区运城路611-615号1层','邱记潮汕砂锅粥(静安店)',31.2754,121.43422,2112,0,30,15221141382 56948727,4.7,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
13698,'上海市黄浦区五里桥街道斜土路782号底层－3号','蜀地冒菜(打浦店)',31.201724,121.470463,2677,0,27,18217307633 021-33661019,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
13855,'上海市徐汇区石龙路861号','浏阳河湘菜馆',31.149608,121.431564,339,0,33,13564590108 13564590108,4.7,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
13931,'静安区江宁路街道康定路338号－3','一品香小菜',31.234573,121.450508,3068,0,27,13472492117 021-52130469,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
13952,'上海市长宁区北新泾街道天山西路389号02室','阳阳麻辣烫(凌空店)',31.217518,121.365117,993,0,39,13482580513 62918941,4.7,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
14030,'上海市虹口区东大名路687-713号7幢2层','豪大大香鸡排(东大名路店）',31.25003,121.501921,1339,0,28,18301923406,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
14076,'上海市宝山区行知路184号一楼','豪大大香鸡排(行知路店)',31.284169,121.418361,899,0,38,18701781516,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
14356,'浦东新区周浦镇里仁村11组105号1室','鹭岛香粥(锦安东路店)',31.205398,121.540108,871,0,26,15000675863 13816758987,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
14446,'天目西路550号底层','沙县小吃（天目西路店）',31.244504,121.451408,570,0,38,13917763501 13605999892,4.5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
14452,'闸北区虬江路1383号','长生源粥店（虬江路店）',31.248617,121.466438,261,0,27,56350255 15221268969,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
14516,'上海市长宁区黄金城道887号','千秋小馆',31.194086,121.395172,812,0,48,62783580 52125657,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
